Unique_ID,First_Name,Last_Name,Age_at_First_Offense,Current_Age,Gender,Education_Level,Employment_Status,Marital_Status,Substance_Abuse_History,Mental_Health_Issues,Family_Criminal_History,Prior_Convictions,Type_of_Crimes_Committed,Length_of_Prison_Stay,In_Prison_Behavior,Discharge_Status,Neighborhood_Crime_Rates,Access_to_Support_Services,Social_Support,Recidivism_of_Peers,Number_of_Reoffenses,Socioeconomic_Status,Dependents,Gang_Affiliation,Committed_Juvenile_Crime,Address
871,Neha,Narayanan,11,31,Male,Postgraduate,Self-Employed,Single,Yes,No,No,6,Fraud,12,Good,Parole,8.85,No,Strong,Low,3,High,0,No,No,"H.No. 92, Char Nagar, Anand 345465"
872,Turvi,Tella,24,35,Other,Higher Secondary,Unemployed,Single,No,No,No,5,Fraud,20,Poor,Parole,5.47,No,Weak,Low,1,Middle,4,No,No,"67, Tara Chowk, Berhampur 490401"
873,Ansh,Brahmbhatt,15,21,Other,Higher Secondary,Employed,Married,Yes,Yes,No,7,Fraud,13,Average,Completed Sentence,2.11,No,Weak,Low,2,Middle,3,No,No,"51, Gade, Khandwa-044849"
874,Urishilla,Bandi,12,54,Male,No Formal Education,Unemployed,Divorced,Yes,Yes,No,8,Theft,19,Average,Escaped,3.97,Yes,Weak,Low,2,High,2,Yes,No,"H.No. 369, Natt Ganj, Bokaro 097839"
875,Ekalinga,Agrawal,26,53,Male,Postgraduate,Unemployed,Single,Yes,Yes,Yes,6,Murder,13,Average,Escaped,1.92,No,Weak,High,2,High,1,Yes,Yes,"088, Chad Ganj, Aligarh-923063"
876,Oscar,Kumer,16,43,Male,Secondary,Unemployed,Single,Yes,Yes,Yes,1,Assault,15,Good,Escaped,3.54,Yes,Moderate,Moderate,2,High,0,Yes,No,"78, Shroff Marg, Nellore 208502"
877,Patrick,Dixit,19,33,Female,Secondary,Self-Employed,Married,Yes,No,Yes,5,Murder,16,Good,Escaped,5.7,Yes,Strong,Moderate,2,Low,0,No,No,"81/41, Savant Marg, New Delhi-967965"
878,Chameli,Seshadri,20,42,Male,Primary,Self-Employed,Divorced,No,No,No,4,Drug Trafficking,15,Poor,Escaped,9.45,Yes,Moderate,High,3,Middle,1,No,Yes,"26/449, Loyal Zila, Karnal-188098"
879,Imaran,Sharma,17,43,Female,Postgraduate,Self-Employed,Married,Yes,Yes,No,7,Assault,15,Average,Completed Sentence,6.02,No,Strong,Low,1,High,5,Yes,No,"64/69, Garg Ganj, Unnao 226352"
880,Omya,Ramakrishnan,13,43,Female,Primary,Self-Employed,Married,No,Yes,Yes,0,Murder,2,Poor,Parole,1.24,Yes,Weak,High,0,Middle,4,Yes,Yes,"24/24, Bedi Road, North Dumdum-297757"
881,Dayita,Rai,19,36,Other,Postgraduate,Self-Employed,Widowed,No,No,Yes,8,Assault,9,Average,Escaped,9.84,No,Weak,Low,5,High,0,Yes,Yes,"27/384, Pandey Street, Burhanpur 873737"
882,Krisha,Ravel,17,60,Male,Postgraduate,Self-Employed,Single,Yes,No,No,4,Drug Trafficking,18,Good,Parole,1.38,No,Strong,Moderate,5,Low,5,No,Yes,"323, Pal Path, Durg 259826"
883,Rudra,Soni,20,23,Other,Primary,Unemployed,Single,Yes,Yes,Yes,9,Cybercrime,6,Good,Completed Sentence,7.41,Yes,Weak,Low,2,Low,4,Yes,Yes,"320, Krish Chowk, Bilaspur 289560"
884,Anjali,Nagy,28,50,Male,No Formal Education,Employed,Widowed,No,No,Yes,3,Cybercrime,3,Poor,Escaped,3.08,Yes,Strong,High,3,Middle,4,Yes,No,"214, Nadig Zila, Nandyal-813053"
885,Ranveer,Parmar,17,21,Other,Secondary,Self-Employed,Divorced,No,Yes,Yes,0,Fraud,2,Average,Parole,1.47,Yes,Strong,Moderate,5,Middle,5,Yes,No,"71/40, Gandhi Ganj, Mangalore 281065"
886,Xavier,Dixit,24,54,Female,Graduate,Unemployed,Divorced,No,Yes,Yes,0,Fraud,19,Average,Escaped,5.9,Yes,Moderate,Moderate,1,Low,2,Yes,Yes,"30, Bhatt Street, Tirunelveli 902712"
887,Wyatt,Warrior,12,21,Male,No Formal Education,Unemployed,Married,Yes,No,No,4,Assault,13,Good,Completed Sentence,4.17,No,Strong,High,3,High,3,Yes,No,"H.No. 098, Bali Ganj, Hospet-106954"
888,Wyatt,Nigam,16,19,Other,No Formal Education,Employed,Single,No,No,Yes,2,Drug Trafficking,19,Average,Completed Sentence,7.49,No,Moderate,Moderate,1,High,3,Yes,No,"716, Yogi, Nandyal 556189"
889,Daniel,Vora,17,67,Female,No Formal Education,Unemployed,Single,Yes,Yes,No,9,Drug Trafficking,17,Average,Parole,7.33,Yes,Weak,Low,2,Middle,4,No,No,"H.No. 68, Bhandari Road, Ujjain 592198"
890,Gabriel,Bawa,17,50,Other,Graduate,Unemployed,Single,Yes,No,No,1,Fraud,6,Poor,Escaped,8.3,Yes,Strong,Moderate,5,Middle,4,Yes,Yes,"49, Balan Nagar, Varanasi-279815"
891,Ati,Kata,28,65,Male,Primary,Self-Employed,Widowed,Yes,Yes,Yes,6,Assault,19,Average,Completed Sentence,7.85,No,Moderate,Moderate,3,High,3,No,No,"H.No. 35, Rama Circle, Faridabad 674944"
892,Maanas,Sethi,23,60,Female,Primary,Employed,Widowed,No,Yes,No,9,Drug Trafficking,17,Average,Parole,5.76,No,Strong,Moderate,0,High,5,No,No,"86/931, Sarkar Marg, Mehsana-247186"
893,Ucchal,Borra,14,63,Female,Primary,Unemployed,Married,Yes,No,Yes,10,Theft,16,Poor,Parole,7.3,Yes,Strong,High,0,Low,1,Yes,No,"234, Dewan Path, Katihar-616479"
894,Frado,Mukherjee,10,20,Female,Secondary,Employed,Single,Yes,No,No,3,Theft,17,Average,Completed Sentence,4.13,Yes,Strong,Moderate,3,High,5,No,No,"70/857, Lata Ganj, Howrah-622863"
895,Girish,Gera,29,37,Female,No Formal Education,Self-Employed,Divorced,Yes,Yes,Yes,6,Assault,3,Good,Completed Sentence,7.13,Yes,Moderate,Low,1,Middle,2,No,Yes,"H.No. 81, Jhaveri Street, Nashik-925904"
896,Upadhriti,Bal,16,27,Male,Postgraduate,Self-Employed,Widowed,No,Yes,Yes,4,Fraud,17,Poor,Escaped,5.29,No,Strong,High,3,High,1,No,No,"H.No. 014, Shankar Road, Aligarh 167005"
897,Manya,Hari,10,54,Female,Secondary,Unemployed,Widowed,Yes,Yes,Yes,8,Assault,1,Average,Completed Sentence,2.79,Yes,Strong,High,2,Low,5,Yes,Yes,"21/332, Mannan Marg, Thiruvananthapuram-714071"
898,Dev,Viswanathan,30,35,Female,Secondary,Unemployed,Married,No,Yes,Yes,7,Fraud,4,Average,Completed Sentence,3.12,No,Weak,High,3,Low,3,Yes,No,"H.No. 98, Deo, Mysore-522426"
899,Raksha,Pradhan,28,52,Other,Postgraduate,Employed,Widowed,Yes,No,Yes,7,Assault,6,Average,Parole,6.71,Yes,Weak,Low,3,Middle,1,Yes,No,"H.No. 369, Chaudhuri Chowk, Ludhiana-854275"
900,Farhan,Suresh,21,25,Male,Higher Secondary,Unemployed,Divorced,No,No,No,2,Drug Trafficking,10,Average,Completed Sentence,3.16,No,Moderate,Low,0,High,5,No,No,"750, Pandya Circle, Nellore-818176"
901,Sanaya,Warrior,11,68,Male,Secondary,Unemployed,Widowed,Yes,Yes,No,9,Cybercrime,15,Good,Completed Sentence,8.15,Yes,Moderate,Low,1,Middle,5,Yes,Yes,"06/01, Kaul Circle, Alappuzha 420901"
902,Samesh,Apte,16,32,Male,No Formal Education,Employed,Married,No,Yes,No,8,Assault,1,Average,Parole,1.71,Yes,Moderate,Low,2,High,3,No,Yes,"H.No. 98, Venkataraman, Warangal 172339"
903,Chatura,Mitra,28,66,Female,No Formal Education,Unemployed,Married,Yes,Yes,No,7,Drug Trafficking,10,Average,Escaped,3.17,Yes,Weak,Moderate,4,Middle,1,No,Yes,"H.No. 48, Thaman Circle, New Delhi-591818"
904,Bhavya,Gaba,20,20,Male,Secondary,Self-Employed,Married,No,No,No,4,Drug Trafficking,19,Poor,Completed Sentence,9.7,No,Moderate,High,2,Low,4,Yes,Yes,"24/958, Jaggi Zila, Gorakhpur 391646"
905,Dhruv,Hari,16,52,Female,Graduate,Self-Employed,Single,Yes,No,No,4,Cybercrime,10,Poor,Escaped,8.07,No,Weak,High,1,Low,3,No,No,"93/01, Thakkar Circle, Kamarhati 741323"
906,Lopa,Kaur,16,22,Female,Primary,Unemployed,Divorced,No,No,Yes,5,Drug Trafficking,2,Good,Completed Sentence,4.62,No,Strong,Low,5,Low,1,Yes,No,"432, Batta Marg, Imphal-759849"
907,Aryan,Solanki,26,27,Other,No Formal Education,Self-Employed,Single,No,Yes,No,6,Murder,19,Average,Parole,6.73,No,Moderate,Low,2,Low,0,No,No,"H.No. 296, Lad Street, Adoni 762652"
908,Mugdha,Iyer,22,44,Male,No Formal Education,Self-Employed,Widowed,No,No,Yes,10,Drug Trafficking,5,Average,Parole,1.53,No,Moderate,Low,3,High,3,Yes,Yes,"00/476, Bera Path, Dhanbad 603556"
909,Ubika,Badal,29,46,Male,Secondary,Self-Employed,Single,Yes,Yes,Yes,3,Theft,2,Average,Escaped,3.11,Yes,Weak,High,1,High,2,No,Yes,"H.No. 31, Gade Road, Phagwara-135287"
910,Abhimanyu,Purohit,16,22,Female,Graduate,Unemployed,Widowed,Yes,Yes,No,6,Murder,6,Good,Parole,4.95,Yes,Moderate,Low,4,High,2,Yes,Yes,"49/20, Shah Nagar, Bareilly-766196"
911,Faris,Bhardwaj,24,53,Female,Graduate,Self-Employed,Widowed,No,No,No,9,Cybercrime,9,Good,Escaped,8.07,No,Weak,Moderate,2,Middle,5,No,No,"07, Datta Road, Bhind-891014"
912,Neel,Tella,20,30,Male,Primary,Self-Employed,Divorced,Yes,No,No,8,Cybercrime,9,Poor,Completed Sentence,1.32,No,Weak,Low,3,Low,1,No,No,"46/424, Dyal, Barasat-698253"
913,Simon,Shere,25,59,Female,Secondary,Unemployed,Married,No,No,No,9,Drug Trafficking,14,Average,Parole,8.06,No,Weak,High,5,Low,3,Yes,Yes,"H.No. 521, Bhatnagar Ganj, Jamnagar 815912"
914,Ayaan,Naidu,10,55,Female,Graduate,Unemployed,Widowed,Yes,No,Yes,9,Assault,17,Average,Escaped,6.27,Yes,Strong,Moderate,2,Middle,2,No,No,"71/14, Mandal Zila, Dehri-202874"
915,Anay,Hans,17,18,Other,Primary,Unemployed,Divorced,Yes,No,No,7,Drug Trafficking,17,Good,Completed Sentence,2.9,Yes,Strong,Low,2,High,5,Yes,No,"76/336, Sharaf Path, Sikar 664257"
916,Sachi,Shukla,11,23,Other,Higher Secondary,Employed,Divorced,Yes,No,Yes,6,Fraud,14,Poor,Completed Sentence,4.79,Yes,Weak,Low,0,Middle,0,Yes,No,"34, Ratti Nagar, Khora -302618"
917,Yutika,Gaba,10,19,Male,Higher Secondary,Unemployed,Divorced,Yes,Yes,No,5,Fraud,17,Average,Escaped,5.62,No,Strong,Low,1,Low,5,Yes,No,"33, Setty, Muzaffarnagar 742017"
918,Ganga,Patla,23,52,Other,Postgraduate,Self-Employed,Widowed,No,Yes,Yes,3,Cybercrime,7,Average,Parole,7.75,No,Weak,Moderate,2,Middle,0,No,Yes,"877, Sathe Circle, Begusarai-523843"
919,Rachana,Varma,18,59,Male,Higher Secondary,Employed,Divorced,Yes,Yes,Yes,6,Assault,9,Poor,Completed Sentence,3.03,No,Moderate,Low,3,High,5,No,Yes,"62/73, Kar Chowk, Tirupati-818974"
920,Adya,Kaur,25,63,Other,Graduate,Unemployed,Divorced,No,No,Yes,7,Cybercrime,11,Average,Escaped,1.34,No,Moderate,Moderate,1,High,2,No,Yes,"56, Prasad Ganj, Jehanabad-012986"
921,Jasmit,Bir,13,51,Other,Postgraduate,Unemployed,Married,No,Yes,No,9,Murder,18,Poor,Completed Sentence,9.37,Yes,Moderate,Moderate,3,Middle,3,Yes,Yes,"866, Boase Path, Dharmavaram-242411"
922,Ethan,Mitter,29,42,Other,Graduate,Unemployed,Divorced,Yes,Yes,No,6,Murder,20,Good,Parole,7.13,Yes,Moderate,Low,3,Middle,4,No,Yes,"H.No. 324, Gade, Delhi 805931"
923,Simon,Butala,26,54,Other,Postgraduate,Self-Employed,Married,Yes,Yes,No,3,Drug Trafficking,17,Good,Completed Sentence,2.24,Yes,Strong,Moderate,2,High,3,Yes,Yes,"H.No. 934, Varkey Ganj, Ambattur 747382"
924,Anjali,Saraf,14,18,Female,Primary,Employed,Divorced,No,Yes,Yes,3,Drug Trafficking,2,Average,Parole,6.4,Yes,Weak,Moderate,1,Middle,4,Yes,Yes,"28/57, Kohli Nagar, Bhopal-824664"
925,Vyanjana,Raval,20,68,Other,No Formal Education,Self-Employed,Married,No,No,Yes,1,Assault,13,Good,Escaped,2.89,No,Strong,High,5,High,3,No,Yes,"H.No. 15, Atwal Ganj, Ongole 653759"
926,Aarush,Dey,19,68,Other,Primary,Self-Employed,Single,Yes,No,Yes,9,Murder,19,Good,Parole,6.85,Yes,Strong,Moderate,4,Low,4,Yes,No,"H.No. 51, Soman Chowk, Sangli-Miraj & Kupwad 227877"
927,Jhalak,Nanda,25,38,Male,Graduate,Self-Employed,Divorced,Yes,No,No,2,Assault,16,Poor,Parole,7.66,No,Strong,Moderate,1,Low,2,Yes,Yes,"59, Thaman Road, Mangalore-689828"
928,Yahvi,Gupta,12,58,Male,Postgraduate,Self-Employed,Divorced,No,No,No,0,Assault,18,Good,Completed Sentence,9.52,Yes,Weak,Low,3,Low,2,No,No,"H.No. 420, Luthra, Tumkur 255096"
929,Keya,Mammen,27,59,Female,No Formal Education,Employed,Married,No,Yes,No,0,Cybercrime,6,Average,Parole,6.76,No,Strong,High,1,Middle,1,Yes,Yes,"80/821, Manda Marg, Bhopal-895797"
930,Advaith,Roy,19,30,Female,Graduate,Self-Employed,Single,No,Yes,Yes,8,Theft,3,Average,Escaped,1.53,Yes,Strong,Moderate,1,Middle,3,No,No,"H.No. 691, Kakar Chowk, Panipat-952145"
931,Omya,Atwal,15,18,Male,Postgraduate,Self-Employed,Divorced,Yes,Yes,No,5,Fraud,17,Poor,Parole,3.35,No,Weak,Moderate,3,Middle,1,No,Yes,"671, Prashad Marg, Meerut 517585"
932,Sathvik,Patla,13,50,Male,No Formal Education,Employed,Divorced,Yes,No,Yes,6,Drug Trafficking,17,Poor,Escaped,9.99,No,Strong,Low,3,Middle,4,Yes,Yes,"70/760, Raval Street, Raichur-495940"
933,Balhaar,Randhawa,15,66,Female,Higher Secondary,Unemployed,Widowed,Yes,No,Yes,4,Theft,1,Good,Escaped,7.97,No,Strong,High,1,Low,2,Yes,Yes,"81/70, Deo Road, Sultan Pur Majra-763092"
934,Bahadurjit,Bansal,21,60,Other,Primary,Employed,Married,No,No,No,1,Murder,18,Average,Escaped,8.53,No,Weak,Low,5,High,0,No,Yes,"38/70, Tank Chowk, Srikakulam-601494"
935,Hema,Mallick,12,20,Male,Primary,Self-Employed,Single,No,Yes,Yes,0,Cybercrime,14,Good,Completed Sentence,6.62,No,Moderate,Low,1,Middle,3,No,Yes,"59, Bala Marg, Rourkela 906767"
936,Radhika,Anand,19,62,Female,Higher Secondary,Self-Employed,Widowed,Yes,Yes,Yes,0,Cybercrime,20,Average,Escaped,8.91,No,Weak,High,1,Middle,4,No,No,"H.No. 686, Bose Zila, Bettiah 460212"
937,Guneet,Pillay,13,25,Female,No Formal Education,Employed,Single,Yes,Yes,Yes,6,Fraud,14,Good,Escaped,1.2,No,Weak,Moderate,4,High,1,Yes,Yes,"H.No. 002, Gola Path, Rampur-090874"
938,Charita,Parikh,17,68,Female,No Formal Education,Employed,Divorced,Yes,Yes,No,2,Cybercrime,9,Poor,Escaped,5.47,Yes,Weak,High,5,Middle,1,No,No,"20, Atwal Ganj, Sasaram 754635"
939,Ekavir,Sharaf,24,50,Female,No Formal Education,Unemployed,Divorced,Yes,Yes,No,7,Assault,10,Poor,Completed Sentence,7.41,Yes,Weak,Low,4,High,2,No,Yes,"H.No. 22, Vaidya Ganj, Karnal 909701"
940,Eesha,Natt,19,50,Other,Primary,Self-Employed,Single,Yes,Yes,No,3,Assault,4,Good,Escaped,9.43,Yes,Strong,Low,0,Low,3,No,Yes,"05/127, Narayan Marg, Farrukhabad 709815"
941,Upadhriti,Shah,17,22,Female,Graduate,Self-Employed,Divorced,Yes,No,Yes,10,Cybercrime,2,Poor,Parole,2.12,No,Strong,Low,5,Low,1,Yes,Yes,"H.No. 02, Butala Marg, Gangtok 146082"
942,Siya,Das,11,61,Male,Higher Secondary,Employed,Divorced,No,No,No,4,Assault,9,Good,Parole,1.57,Yes,Strong,Low,1,High,1,Yes,Yes,"H.No. 98, Sastry Zila, Gandhidham-333762"
943,Keya,Barad,22,54,Female,Higher Secondary,Unemployed,Widowed,Yes,Yes,Yes,2,Fraud,4,Average,Escaped,5.4,Yes,Weak,High,0,Middle,4,No,Yes,"13, Bajaj Circle, Ozhukarai-575345"
944,Yachana,Verma,13,38,Female,Graduate,Self-Employed,Divorced,Yes,Yes,Yes,9,Murder,15,Good,Escaped,9.48,Yes,Strong,Low,3,High,0,No,No,"181, Dhar, Vijayawada-818315"
945,Dhruv,Gopal,29,38,Female,Postgraduate,Unemployed,Married,Yes,No,Yes,6,Cybercrime,2,Average,Completed Sentence,2.91,Yes,Strong,Low,5,Middle,4,No,Yes,"65/78, Lata Circle, Amaravati-460136"
946,Kashish,Gaba,28,60,Other,Postgraduate,Self-Employed,Widowed,No,Yes,Yes,6,Cybercrime,2,Poor,Parole,3.7,Yes,Weak,Low,0,Low,1,No,Yes,"89/74, Chad Circle, Bilaspur 638486"
947,Pranav,Ray,21,53,Female,Secondary,Employed,Divorced,Yes,Yes,No,3,Theft,5,Average,Completed Sentence,7.28,Yes,Moderate,Low,1,Middle,0,No,No,"H.No. 29, Savant Circle, Agartala 278844"
948,Jack,Tata,25,27,Male,Higher Secondary,Self-Employed,Married,Yes,No,Yes,0,Murder,16,Poor,Completed Sentence,2.55,No,Strong,Low,4,Middle,5,No,No,"08, Sami Street, Tirupati-399686"
949,Oni,Shetty,11,31,Male,No Formal Education,Unemployed,Widowed,Yes,Yes,Yes,7,Fraud,3,Poor,Parole,8.05,Yes,Weak,High,1,Low,5,Yes,Yes,"H.No. 571, Srinivasan Path, Mysore 306110"
950,Alka,Baral,23,27,Female,Higher Secondary,Unemployed,Widowed,Yes,No,No,2,Assault,16,Average,Completed Sentence,1.84,Yes,Strong,High,1,Middle,0,Yes,Yes,"H.No. 71, Vyas Road, Mira-Bhayandar 013214"
951,Tanay,Kar,18,26,Female,No Formal Education,Self-Employed,Widowed,No,Yes,No,2,Assault,11,Good,Completed Sentence,4.29,No,Weak,Low,3,Low,3,Yes,No,"H.No. 163, Chaudhary Chowk, Ichalkaranji 829320"
952,Warinder,Gade,22,42,Male,Graduate,Unemployed,Married,No,No,No,8,Theft,17,Good,Completed Sentence,5.34,No,Strong,High,1,Low,4,Yes,Yes,"567, Biswas Nagar, Kamarhati 201511"
953,Xiti,Sidhu,16,22,Female,Graduate,Employed,Married,No,No,Yes,6,Murder,2,Good,Parole,2.98,No,Moderate,Moderate,3,Low,2,No,Yes,"H.No. 98, Shah Circle, Mathura-704190"
954,Edhitha,Hayre,24,69,Female,Graduate,Unemployed,Divorced,No,No,Yes,5,Cybercrime,8,Poor,Completed Sentence,6.76,No,Weak,Low,5,Middle,0,Yes,Yes,"48, Raval Nagar, Ambattur 669616"
955,Hitesh,Dass,27,49,Female,Secondary,Unemployed,Widowed,No,Yes,No,4,Cybercrime,11,Good,Completed Sentence,1.58,Yes,Weak,Low,1,Middle,0,Yes,Yes,"83, Nayar Chowk, Sagar 031923"
956,Azaan,Bajwa,21,70,Male,No Formal Education,Self-Employed,Widowed,Yes,Yes,Yes,9,Assault,19,Poor,Escaped,7.51,No,Moderate,Low,2,Low,4,Yes,Yes,"H.No. 80, Dhar Road, Saharsa 636243"
957,Ati,Baria,22,25,Female,No Formal Education,Employed,Single,No,Yes,Yes,5,Murder,1,Poor,Escaped,3.78,No,Moderate,Low,1,Middle,0,Yes,No,"73/118, Bansal, Haldia 452371"
958,Aahana,Bansal,10,35,Female,No Formal Education,Self-Employed,Widowed,No,Yes,No,4,Fraud,6,Poor,Completed Sentence,2.84,Yes,Weak,Low,4,Middle,4,No,No,"81/167, Hayre Chowk, Jalna-099973"
959,Harini,Suri,14,62,Male,Graduate,Employed,Single,Yes,No,No,2,Cybercrime,16,Average,Escaped,4.79,No,Moderate,Low,1,Middle,1,Yes,No,"34, Shah Marg, Guntakal-911721"
960,Urvi,Tella,12,50,Male,Higher Secondary,Unemployed,Married,No,No,No,7,Cybercrime,2,Average,Parole,9.42,Yes,Strong,High,1,Middle,4,No,Yes,"56/93, Sankaran Ganj, Dharmavaram 348259"
961,Netra,Mital,22,30,Other,Secondary,Self-Employed,Divorced,No,Yes,Yes,0,Murder,13,Poor,Escaped,6.43,No,Moderate,Moderate,4,Middle,0,Yes,Yes,"69/75, Talwar Chowk, Mahbubnagar 425397"
962,Farhan,Chakraborty,27,69,Female,No Formal Education,Self-Employed,Widowed,No,No,No,7,Drug Trafficking,20,Average,Parole,6.96,No,Strong,Moderate,0,Middle,1,No,Yes,"15, Murty Marg, Junagadh 514988"
963,Tarak,Mahajan,30,44,Other,Higher Secondary,Self-Employed,Divorced,No,Yes,Yes,9,Assault,10,Good,Completed Sentence,8.74,Yes,Moderate,High,1,High,3,No,Yes,"73, Sampath Street, Giridih-534567"
964,Wridesh,Kashyap,17,27,Other,Secondary,Unemployed,Divorced,Yes,No,No,7,Assault,4,Poor,Parole,8.16,No,Weak,High,1,Low,5,No,Yes,"H.No. 113, Goyal Road, Katni-748566"
965,Zinal,Dash,23,60,Female,Secondary,Unemployed,Single,Yes,No,Yes,4,Theft,6,Good,Escaped,6.67,Yes,Weak,Moderate,3,Middle,0,Yes,Yes,"69, Boase Nagar, Unnao-123421"
966,Kalpit,Thaman,11,43,Male,Primary,Unemployed,Widowed,No,Yes,No,8,Drug Trafficking,3,Good,Parole,4.24,No,Weak,Low,0,Low,1,No,Yes,"413, Batta Marg, Malegaon-003922"
967,Sanaya,Choudhry,15,64,Other,No Formal Education,Self-Employed,Single,No,No,Yes,9,Assault,20,Average,Escaped,9.68,No,Strong,High,0,Low,2,No,Yes,"22, Kunda Circle, Kakinada 397112"
968,Yutika,Deep,13,66,Male,Higher Secondary,Unemployed,Widowed,No,No,No,8,Theft,1,Average,Parole,3.09,Yes,Strong,Moderate,1,Low,4,Yes,No,"96, Pal Ganj, Bhilwara-734029"
969,Faris,Khanna,15,55,Female,No Formal Education,Employed,Married,Yes,No,Yes,1,Assault,8,Good,Escaped,9.36,Yes,Strong,Low,4,Middle,5,No,No,"H.No. 700, Acharya Path, Ahmednagar 039398"
970,Yatan,Bora,22,26,Male,Graduate,Employed,Divorced,Yes,No,Yes,4,Drug Trafficking,16,Poor,Escaped,4.03,Yes,Weak,Low,3,Middle,1,Yes,No,"37/210, Rajagopalan Marg, Pallavaram-545588"
971,Ati,Merchant,30,40,Other,Higher Secondary,Employed,Single,No,No,Yes,9,Cybercrime,1,Poor,Completed Sentence,9.2,Yes,Weak,Low,1,Middle,3,Yes,No,"H.No. 47, Chaudry Path, Panvel 608525"
972,Warinder,Devi,21,26,Other,Higher Secondary,Unemployed,Widowed,Yes,No,Yes,2,Fraud,1,Good,Completed Sentence,7.34,Yes,Weak,Moderate,5,High,3,Yes,Yes,"660, Basak Chowk, Jammu 130858"
973,Mitesh,Oza,13,43,Male,Secondary,Employed,Single,Yes,No,No,10,Fraud,13,Poor,Parole,5.87,No,Strong,High,0,Middle,4,No,Yes,"52/82, Balasubramanian Path, Raichur 233786"
974,Qadim,Misra,24,55,Male,Primary,Self-Employed,Married,No,Yes,Yes,1,Drug Trafficking,2,Average,Parole,1.46,Yes,Strong,Low,0,High,2,Yes,Yes,"H.No. 404, Gandhi Nagar, Avadi 118348"
975,Yuvraj,Naidu,19,22,Other,Higher Secondary,Unemployed,Widowed,No,Yes,Yes,0,Murder,20,Good,Parole,3.68,Yes,Moderate,High,1,Middle,1,Yes,Yes,"312, Seth Marg, Nagaon 037417"
976,Saksham,Kala,24,27,Male,Primary,Unemployed,Widowed,Yes,Yes,Yes,5,Cybercrime,19,Poor,Completed Sentence,5.6,No,Weak,High,3,Low,2,Yes,No,"72, Mane, Korba 426171"
977,Kabir,Swamy,22,22,Female,Primary,Self-Employed,Divorced,Yes,Yes,No,9,Theft,6,Average,Completed Sentence,7.7,No,Moderate,Moderate,1,Middle,3,No,No,"206, Goyal Chowk, Ozhukarai 612944"
978,Tara,Sastry,29,38,Male,Secondary,Unemployed,Widowed,No,Yes,Yes,0,Drug Trafficking,13,Poor,Parole,8.4,No,Moderate,Moderate,5,High,2,No,No,"77, Basu Road, Firozabad 726836"
979,Raksha,Rout,22,25,Male,Higher Secondary,Unemployed,Widowed,Yes,No,No,10,Drug Trafficking,14,Average,Parole,3.96,No,Weak,High,5,Middle,0,Yes,No,"571, Pathak Street, Kirari Suleman Nagar 971371"
980,Nikita,Nori,28,69,Male,Primary,Self-Employed,Divorced,Yes,No,No,10,Murder,12,Average,Parole,2.97,Yes,Strong,Moderate,0,High,2,Yes,Yes,"26, Choudhury Nagar, Davanagere 016147"
981,Tanish,Ganesh,21,25,Other,Graduate,Unemployed,Married,No,No,Yes,3,Assault,10,Average,Escaped,7.06,Yes,Strong,High,4,Low,5,Yes,Yes,"H.No. 514, Savant Circle, Warangal-692304"
982,Balvan,Ramesh,28,63,Male,Secondary,Unemployed,Married,No,Yes,Yes,10,Murder,2,Good,Parole,9.49,Yes,Strong,High,2,Low,5,Yes,Yes,"H.No. 28, Mane Street, Bhilwara-241697"
983,Indali,Wali,25,26,Other,Secondary,Self-Employed,Single,Yes,No,No,6,Theft,12,Good,Parole,6.52,No,Moderate,Moderate,1,Middle,5,No,Yes,"110, Sule Nagar, Darbhanga-031684"
984,Samaksh,Chaudhari,29,57,Male,Primary,Self-Employed,Divorced,Yes,Yes,No,3,Theft,13,Good,Parole,5.03,Yes,Weak,High,2,Middle,3,Yes,Yes,"05/71, Lad Marg, Tirupati-541726"
985,Warinder,Jaggi,20,45,Male,Higher Secondary,Unemployed,Divorced,No,No,No,7,Cybercrime,4,Good,Completed Sentence,6.8,No,Moderate,Low,3,High,4,Yes,Yes,"21, Nath Circle, Amroha 024128"
986,Anusha,Goswami,26,45,Female,Higher Secondary,Employed,Married,No,Yes,Yes,8,Fraud,14,Average,Completed Sentence,4.08,Yes,Strong,High,1,Middle,4,No,Yes,"88, Bose, Ambala-318424"
987,David,Basu,26,53,Male,No Formal Education,Employed,Single,Yes,No,Yes,4,Fraud,17,Average,Escaped,4.38,Yes,Moderate,High,3,Middle,5,Yes,Yes,"265, Dar Zila, Kota 809995"
988,Tara,Vig,25,26,Female,No Formal Education,Self-Employed,Married,No,No,Yes,1,Theft,15,Good,Escaped,3.01,Yes,Moderate,Low,4,High,5,Yes,No,"40/371, Natarajan Circle, Rewa-703419"
989,Sneha,Vohra,13,65,Other,Graduate,Employed,Single,Yes,No,Yes,2,Drug Trafficking,16,Average,Parole,2.12,Yes,Strong,Moderate,3,Low,1,Yes,Yes,"08, Walia Zila, Jammu 492678"
990,Anthony,Ravi,28,42,Other,Primary,Employed,Divorced,No,Yes,Yes,3,Assault,20,Good,Completed Sentence,1.13,Yes,Weak,High,2,High,2,No,No,"45/279, Kota Ganj, Khammam 126317"
991,Zaitra,Ramaswamy,25,49,Female,Graduate,Self-Employed,Married,Yes,No,Yes,2,Theft,4,Poor,Escaped,1.93,No,Weak,Low,2,Low,1,Yes,Yes,"59/85, Raman Street, Ranchi 400740"
